FECHA_CREACION;CARRERA;NIVEL_1;NIVEL_2;NIVEL_3;NIVEL_4
26-07-2023 11:46;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 11:44;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 11:41;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 11:40;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 11:39;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Información o convalidación;Asignaturas;Resuelto
26-07-2023 11:36;ECOTURISMO;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 11:36;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 11:36;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 11:32;INGENIERÍA EN INFORMÁTICA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 11:31;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 11:30;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Información general;Información general;Información sede;Resuelto
26-07-2023 11:29;ADMINISTRACIÓN DE RECURSOS HUMANOS;Académico;Información o convalidación;Asignaturas;Resuelto
26-07-2023 11:29;INGENIERÍA EN ADMINISTRACIÓN;Titulado;Información y gestión;Cuenta titulado;Resuelto
26-07-2023 11:28;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
26-07-2023 11:26;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 11:26;INGENIERÍA EN MARKETING DIGITAL;Académico;Admisión especial interna ;Cambio de sede;Resuelto
26-07-2023 11:24;ECOTURISMO;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 11:20;TOURISM AND HOSPITALITY;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 11:19;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 11:17;INGENIERÍA EN CONECTIVIDAD Y REDES;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 11:14;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 11:11;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 11:10;INGENIERÍA EN ADMINISTRACIÓN;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 11:09;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 11:08;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 11:08;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Derivación CRM
26-07-2023 11:07;INGENIERÍA DE EJECUCIÓN EN CONECTIVIDAD Y REDES;Titulado;Información y gestión;Cuenta titulado;Resuelto
26-07-2023 11:03;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 11:01;TURISMO Y HOTELERÍA;Vida estudiantil;Asuntos estudiantiles;Seguro estudiantil;Resuelto
26-07-2023 11:00;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 10:57;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 10:54;AUDITORÍA;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 10:49;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
26-07-2023 10:47;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 10:42;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 10:41;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 10:39;INGENIERÍA EN MARKETING DIGITAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 10:31;INGENIERÍA EN INFORMÁTICA;Financiamiento;Crédito con Ava del Estado (CAE);Firma del crédito;Resuelto
26-07-2023 10:29;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 10:16;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 10:16;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
26-07-2023 10:13;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 10:12;INGENIERÍA EN MARKETING DIGITAL;Tecnología;Plataformas Alumnos;SAP NetWork IA;Derivación G-Desk
26-07-2023 10:09;INGENIERÍA EN MARKETING DIGITAL;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 10:09;INGENIERÍA EN COMERCIO EXTERIOR;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 10:09;INGENIERÍA EN CONECTIVIDAD Y REDES;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 10:06;INGENIERÍA DE EJECUCIÓN EN INFORMÁTICA;Titulado;Información y gestión;Certificado de título;Resuelto
26-07-2023 10:01;INGENIERÍA EN MARKETING DIGITAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 9:59;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 9:59;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 9:54;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:54;INGENIERÍA EN INFORMÁTICA;Académico;Información o convalidación;Asignaturas;Resuelto
26-07-2023 9:53;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:50;ADMINISTRACIÓN DE EMPRESAS M/LOGÍSTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:48;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:46;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
26-07-2023 9:43;ADMINISTRACIÓN DE EMPRESAS M/LOGÍSTICA;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
26-07-2023 9:43;ECOTURISMO;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 9:40;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 9:39;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 9:39;ECOTURISMO;Académico;Actualización de datos;Firma electrónica de contrato alumno continuidad;Resuelto
26-07-2023 9:38;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 9:37;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:30;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 9:29;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:28;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:28;TÉCNICO EN FINANZAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 9:21;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de sede;Resuelto
26-07-2023 9:20;INGENIERÍA AGRÍCOLA;Titulado;Información y gestión;Otras consultas;Resuelto
26-07-2023 9:16;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 9:15;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 9:11;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
26-07-2023 8:55;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de sede;Resuelto
25-07-2023 21:31;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Académico;Interrupción del semestre;Suspensión;Resuelto
25-07-2023 20:58;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
25-07-2023 19:53;TÉCNICO EN FINANZAS;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 19:26;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 19:18;TOURISM AND HOSPITALITY;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 19:16;INGENIERÍA EN COMERCIO EXTERIOR;Información general;Información general;Información sede;Resuelto
25-07-2023 19:15;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
25-07-2023 19:15;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
25-07-2023 18:58;TURISMO Y HOTELERÍA MENCIÓN EMPRESAS TURÍSTICAS;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
25-07-2023 18:36;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
25-07-2023 18:05;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
25-07-2023 18:03;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
25-07-2023 18:01;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Modificación de carga;Resolución en Sede
25-07-2023 17:58;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
25-07-2023 17:41;ECOTURISMO;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
25-07-2023 17:41;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Bloqueos;Bloqueo académico;Resuelto
25-07-2023 17:39;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
25-07-2023 17:35;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
25-07-2023 17:34;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
25-07-2023 17:32;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
25-07-2023 17:30;INGENIERÍA EN INFORMÁTICA;Información general;Información general;Información sede;Resuelto
25-07-2023 17:30;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 17:26;INGENIERÍA EN ADMINISTRACIÓN;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
25-07-2023 17:12;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
25-07-2023 17:12;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
25-07-2023 17:09;TURISMO Y HOTELERÍA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
25-07-2023 17:01;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 16:58;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Actualización de datos;Firma electrónica de contrato alumno continuidad;Resuelto
25-07-2023 16:55;TEC. ANAL. CONTRL. AMBIENTAL;Titulado;Información y gestión;Cuenta titulado;Resuelto
25-07-2023 16:44;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 16:38;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Bloqueos;Bloqueo académico;Resuelto
25-07-2023 16:23;TOURISM AND HOSPITALITY;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
25-07-2023 16:13;ECOTURISMO;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 16:13;AUDITORÍA;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
25-07-2023 16:02;INGENIERÍA EN CONECTIVIDAD Y REDES;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 16:01;AUDITORÍA;Titulado;Información y gestión;Otras consultas;Resuelto
25-07-2023 16:00;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 15:57;INGENIERÍA EN INFORMÁTICA;Información general;Información general;Información sede;Resuelto
25-07-2023 15:56;ECOTURISMO;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 15:52;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 15:50;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de sede;Resuelto
25-07-2023 15:49;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
25-07-2023 15:47;INGENIERÍA EN INFORMÁTICA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
25-07-2023 15:45;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 15:44;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 15:38;INGENIERÍA EN MARKETING;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 15:31;AUDITORÍA;Titulado;Información y gestión;Certificado de título;Resuelto
25-07-2023 15:29;TOURISM AND HOSPITALITY;Tecnología;Plataformas Alumnos;Firma Electrónica Contrato Continuidad;Resuelto
25-07-2023 15:28;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
25-07-2023 15:25;INGENIERÍA EN INFORMÁTICA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 15:22;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 15:21;TOURISM AND HOSPITALITY;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 15:13;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 15:12;ECOTURISMO;Tecnología;Plataformas Alumnos;Firma Electrónica Contrato Continuidad;Resuelto
25-07-2023 15:04;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 15:02;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Cupo de asignatura en otra sede;Resuelto
25-07-2023 14:55;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
25-07-2023 14:48;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 14:21;INGENIERÍA EN INFORMÁTICA;Académico;Interrupción del semestre;Renuncia;Resuelto
25-07-2023 14:10;AUDITORÍA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 14:07;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 13:58;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
25-07-2023 13:43;TURISMO Y HOTELERÍA;Académico;Información o convalidación;Asignaturas;Resuelto
25-07-2023 13:40;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Información o convalidación;Prácticas;Resuelto
25-07-2023 13:36;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
25-07-2023 13:15;INGENIERÍA EN MARKETING DIGITAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 13:14;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Tecnología;Plataformas Alumnos;Firma Electrónica Contrato Continuidad;Resuelto
25-07-2023 13:05;INGENIERIA EN GESTION DE TECNO;Inscripción de asign;Bloqueos;Bloqueo académico;Resuelto
25-07-2023 12:52;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 12:42;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 12:42;INGENIERÍA EN ADMINISTRACIÓN;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
25-07-2023 12:40;GASTRONOMÍA INTERNACIONAL;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
25-07-2023 12:39;TURISMO Y HOTELERÍA;Titulado;Información y gestión;Otras consultas;Resuelto
25-07-2023 12:21;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 12:20;TURISMO Y HOTELERÍA;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 12:15;INGENIERIA EN COMERCIO EXTERIO;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 12:13;INGENIERIA EN GESTION DE TECNO;Inscripción de asign;Bloqueos;Bloqueo académico;Resuelto
25-07-2023 12:08;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 12:06;GASTRONOMÍA INTERNACIONAL;Información general;Información general;Información sede;Resuelto
25-07-2023 12:04;AUDITORÍA - Vespertino;Información general;Información general;Servicios y otros;Resuelto
25-07-2023 12:02;ECOTURISMO;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 11:59;TURISMO Y HOTELERÍA;Académico;Actualización de datos;Firma electrónica de contrato alumno continuidad;Resuelto
25-07-2023 11:58;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 11:57;INGENIERÍA EN GESTIÓN LOGÍSTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 11:53;;Información general;Información general;Información sede;Resuelto
25-07-2023 11:47;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
25-07-2023 11:46;ECOTURISMO;Vida estudiantil;Asuntos Estudiantiles;TNE;Resuelto
25-07-2023 11:43;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
25-07-2023 11:42;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 11:38;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 11:34;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 11:17;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
25-07-2023 11:04;INGENIERÍA EN COMERCIO EXTERIOR;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 10:54;TURISMO Y HOTELERÍA MENCIÓN EMPRESAS TURÍSTICAS;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
25-07-2023 10:53;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 10:40;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
25-07-2023 10:28;INGENIERÍA EN INFORMÁTICA;Vida estudiantil;Informaciones y otros;Deporte y actividad física;Resuelto
25-07-2023 10:02;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
25-07-2023 10:02;INGENIERÍA EN MARKETING DIGITAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
25-07-2023 10:00;AUDITORÍA - Vespertino;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
25-07-2023 9:40;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
25-07-2023 9:39;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Información o convalidación;Asignaturas;Resuelto
25-07-2023 9:32;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de sede;Resuelto
25-07-2023 9:31;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
25-07-2023 9:17;TURISMO Y HOTELERÍA;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
